시군명,사업장명,인허가일자,영업상태명,폐업일자,다중이용업소여부,총시설규모(㎡),위생업종명,위생업태명,소재지도로명주소,소재지지번주소,소재지우편번호,WGS84위도,WGS84경도
평택시,CU평택비전아너스빌점,20180412,영업,,N,,,편의점,"경기도 평택시 평남로671번길 19, 1층 (비전동)",경기도 평택시 비전동 210-33번지,17886,36.9942493,127.1096449
평택시,씨유포승원정길점,20180102,영업,,N,,,편의점,경기도 평택시 포승읍 포승원정길 56,경기도 평택시 포승읍 원정리 284-2번지,17949,36.9966547,126.8401375
평택시,GS25포승서부점,20180713,영업,,N,,,편의점,"경기도 평택시 포승읍 서동대로 1297-3, 1층",경기도 평택시 포승읍 석정리 256-2번지,17814,36.9875459,126.8966900
평택시,세븐일레븐평택동삭원룸점,20150512,영업,,N,,,편의점,"경기도 평택시 서재1길 62, 1층 (동삭동)",경기도 평택시 동삭동 676-8번지 (1층),17848,37.0121886,127.1003890
평택시,미니스톱평택합정점,20121025,영업,,N,,,편의점,경기도 평택시 조개터로25번길 23 (합정동),경기도 평택시 합정동 912-1번지,17906,36.9897695,127.1009782
평택시,지에스25평택비전로점,20170331,영업,,N,,,편의점,"경기도 평택시 비전1로 49, 1층 (비전동)",경기도 평택시 비전동 779번지,17880,37.0021040,127.0908941
평택시,이마트24 평택현화이화점,20150402,영업,,N,,,편의점,경기도 평택시 안중읍 안현로서9길 164-9 (이화마을건영캐스빌상가 105호),경기도 평택시 안중읍 현화리 820-1번지 이화마을건영캐스빌 상가 105호,17931,36.9877429076,126.9174699067
평택시,세븐일레븐 평택명동점,20151028,영업,,N,,,편의점,"경기도 평택시 평택2로10번길 15, 1층 (평택동)",경기도 평택시 평택동 290-4번지 1층 ,17909,36.9922211100,127.0884788398
평택시,지에스25벨루스하임점,20170216,영업,,N,,,편의점,"경기도 평택시 탄현로 88, 104호 (서정동, 서정벨루스하임)",경기도 평택시 서정동 433-7번지 외 3필지(서정벨루스하임) 104호,17779,37.0602894,127.0539261
평택시,세븐일레븐평택본점,20160427,영업,,N,,,편의점,"경기도 평택시 평택2로20번길 23, 1층 (평택동)",경기도 평택시 평택동 289-4번지 1층 ,17909,36.9922472531,127.0897032859
평택시,지에스25팽성브라운점,20161124,영업,,N,,,편의점,"경기도 평택시 팽성읍 신흥북로29번길 27, 111호 (MS TOWER)",경기도 평택시 팽성읍 안정리 48-51번지 ,17977,36.9642466105,127.0491457772
평택시,지에스25평택배미점,20141027,영업,,N,,,편의점,"경기도 평택시 평택5로20번길 34, 1층 (합정동)",경기도 평택시 합정동 966-1번지 ,17902,36.9894697,127.1139741
평택시,GS25평택효성점,20141030,영업,,N,,,편의점,"경기도 평택시 평남로 865, 1층 (비전동)",경기도 평택시 비전동 1089번지,17853,37.0003239,127.1081368
평택시,씨유평택포승점,20110422,영업,,N,,,편의점,경기도 평택시 포승읍 여술3길 19,경기도 평택시 포승읍 도곡리 1154-9번지,17955,36.9866885,126.8465836
평택시,GS25팽성두리점,20171123,영업,,N,,,편의점,"경기도 평택시 팽성읍 안정로 211, 101호",경기도 평택시 팽성읍 두리 36-2번지 ,17975,36.9695566,127.0632536
평택시,세븐일레븐 평택지산3호점,20030520,영업,,N,,,편의점,경기도 평택시 지산3로 57 (지산동),경기도 평택시 지산동 1128번지 ,17729,37.0801259608,127.0641396982
평택시,세븐일레븐서정시장점,20170414,영업,,N,,,편의점,경기도 평택시 서정역로55번길 2 (서정동),경기도 평택시 서정동 313-16번지,17779,37.0585142,127.0543072
평택시,씨유송탄탑건점,20130718,영업,,N,,,편의점,경기도 평택시 신창로 20-3 (서정동),경기도 평택시 서정동 596-164번지,17769,37.0740076,127.0433985
평택시,미니스톱평택물류단지점,20160621,영업,,N,,,편의점,"경기도 평택시 도일유통길 21-1, 1동 (도일동)",경기도 평택시 도일동 1167-5번지 1동,17725,37.0385722,127.0998944
평택시,지에스25이충타운점,20170504,영업,,N,,,편의점,"경기도 평택시 둥구재길 2, B동 (이충동)",경기도 평택시 이충동 444-5번지 B동,17781,37.0576557,127.0597032
평택시,지에스25송탄타운점,20160802,영업,,N,,,편의점,경기도 평택시 서정북로 81 (서정동),경기도 평택시 서정동 781번지,17766,37.0710100,127.0585099
평택시,세븐일레븐 평택현화서광점,20160808,영업,,N,,,편의점,"경기도 평택시 안중읍 안현로서7길 45, 상가동 103호 (서광미소마을)",경기도 평택시 안중읍 현화리 841번지 ,17943,36.9805738,126.9224085
평택시,세븐일레븐평택조개터점,20160425,영업,,N,,,편의점,"경기도 평택시 조개터로15번길 25, 1층 (합정동)",경기도 평택시 합정동 922-15번지 1층,17914,36.9890761,127.1003932
평택시,이마트24청북아이씨점,20130605,영업,,N,,,편의점,경기도 평택시 청북읍 서해로 1885,경기도 평택시 청북읍 고렴리 242-1번지 ,17794,37.0566804091,126.9261619829
평택시,GS25평택유보라점,20150626,영업,,N,,,편의점,"경기도 평택시 현신6길 23, 1층 (용이동)",경기도 평택시 용이동 484-10번지 1층,17866,36.9994984,127.1476352
평택시,세븐일레븐평택안정제일점,20180731,영업,,N,,,편의점,"경기도 평택시 팽성읍 팽성대교길 63, 1층",경기도 평택시 팽성읍 안정리 82-21번지,17978,36.9676375,127.0409277
평택시,미니스톱(청북부영점),20140509,영업,,N,,,편의점,"경기도 평택시 청북읍 안청로1길 92, 101호",경기도 평택시 청북읍 옥길리 1097번지 101호,17804,37.0206821518,126.9122975719
평택시,큐앤씨24점,20180531,영업,,N,,,편의점,"경기도 평택시 청북읍 청북남로 260, 한샘쇼핑센터 103호",경기도 평택시 청북읍 옥길리 1157-2번지,17805,37.0198191,126.9150517
평택시,지에스25평택대점,20160114,영업,,N,,,편의점,"경기도 평택시 서동대로 3826, 1층 (소사동)",경기도 평택시 소사동 4-3번지 1층,17877,36.9928573,127.1321657
평택시,GS25안중행운점,20160317,영업,,N,,,편의점,"경기도 평택시 안중읍 안중로117번길 17-2, 1층",경기도 평택시 안중읍 안중리 277-117번지,17933,36.9894620,126.9280492
평택시,GS25팽성타운점,20170419,영업,,N,,,편의점,경기도 평택시 팽성읍 부용로 69-2,경기도 평택시 팽성읍 객사리 174-35번지,17976,36.9658896,127.0623973
평택시,씨유평택합정점,20180802,영업,,N,,,편의점,"경기도 평택시 중앙2로 138, 1동 1층 (합정동)",경기도 평택시 합정동 918-6번지,17914,36.9889670,127.1016399
평택시,GS25포승쌍용마을점,20161116,영업,,N,,,편의점,경기도 평택시 포승읍 포승원정길 75,경기도 평택시 포승읍 원정리 217-6번지 ,17949,36.9979591,126.8385619
평택시,행운매점,20161222,영업,,N,,,편의점,"경기도 평택시 경기대로 245, A동 2층 (비전동, 평택시청내)",경기도 평택시 비전동 846번지,17901,36.9917145,127.1127754
평택시,미니스톱 안중성심점,20050711,영업,,N,,,편의점,경기도 평택시 안중읍 안현로서6길 10 (외 4필지),경기도 평택시 안중읍 현화리 31번지 외 4필지 ,17936,36.9837402396,126.9279874696
평택시,씨유안중성심점,20180615,영업,,N,,,편의점,"경기도 평택시 안중읍 안중로18번길 46, 1층",경기도 평택시 안중읍 현화리 846-15번지,17940,36.9836855,126.9270215
평택시,레포츠매점,20180621,영업,,N,,,편의점,"경기도 평택시 평남로 616, 평택시립수영장 내 2층 (합정동)",경기도 평택시 합정동 392번지 평택시립수영장 내 2층 ,17903,36.9885198,127.1082553
평택시,GS25평택한광점,20150710,영업,,N,,,편의점,"경기도 평택시 중앙1로 106, 1층 (비전동)",경기도 평택시 비전동 603-1번지 1층,17896,36.9962445,127.0942575
평택시,미니스톱평택용이대로점,20170220,영업,,N,,,편의점,경기도 평택시 현신3길 6 (용이동),경기도 평택시 용이동 452-3번지,17868,36.9956649,127.1355855
평택시,씨유평택합정자유로점,20170217,영업,,N,,,편의점,"경기도 평택시 중앙2로43번길 38, 105동 101호 (합정동, 프리스틴빌)",경기도 평택시 합정동 739-25번지,17909,36.9922988,127.0930059
평택시,이마트24 이충현대점,20180209,영업,,N,,,편의점,"경기도 평택시 송탄로 89, 1층 107,108호 (장당동)","경기도 평택시 장당동 483-6번지 ,1층 107,108호",17783,37.0531254,127.0552254
평택시,지에스25 송탄센트점,20170810,영업,,N,,,편의점,"경기도 평택시 탄현로 251-8, 102호 (신장동)",경기도 평택시 신장동 247-6번지 외2필지(동영센트럴타워) 102호,17761,37.0749312,127.0549817
평택시,세븐일레븐지제역사점,20161207,영업,,N,,,편의점,"경기도 평택시 경기대로 777, 2층 (지제동, 지제역사 2층)",경기도 평택시 지제동 559-4번지 지제역사 2층 ,17824,37.0183002494,127.0711693628
평택시,GS25평택용이금호점,20160620,영업,,N,,,편의점,"경기도 평택시 현촌3길 21, 상가동 109~110호 (용이동, 금호어울림1단지)",경기도 평택시 용이동 581번지 금호어울림1단지 109~110호 상가동,17869,37.0015181,127.1307536
평택시,GS25편의점평택푸르지오점,20181018,영업,,N,,,편의점,"경기도 평택시 용죽1로 14, 상가동 101호 (용이동, 평택 비전 푸르지오)",경기도 평택시 용이동 648번지 평택 비전 푸르지오 상가동 101호,17870,36.9961858,127.1200838
평택시,세븐일레븐 현화동신점,20160620,영업,,N,,,편의점,"경기도 평택시 안중읍 안현로서7길 88, 103호 (동신행복마을아파트상가)",경기도 평택시 안중읍 현화리 826-2번지,17938,36.9820211,126.9174987
평택시,세븐일레븐평택팽성송화점,20160602,영업,,N,,,편의점,"경기도 평택시 팽성읍 안정순환로287번길 43, 1층",경기도 평택시 팽성읍 송화리 75-3번지 1층,17986,36.9598563,127.0541509
평택시,세븐일레븐평택안중학현점,20160420,영업,,N,,,편의점,경기도 평택시 안중읍 덕우로 77,경기도 평택시 안중읍 학현리 40-13번지,17816,36.9979323,126.9284341
평택시,씨유평택안중송담점,20161027,영업,,N,,,편의점,경기도 평택시 안중읍 송담2로 33,경기도 평택시 안중읍 송담리 848-2번지,17941,36.9782975,126.9276558
평택시,세븐일레븐평택이충점,20030520,영업,,N,,,편의점,"경기도 평택시 송탄로 90 (이충동,현대상가 113,114호)","경기도 평택시 이충동 381번지 현대상가 113,114호 ",17782,37.0531784836,127.0575638582
평택시,GS25포승만호점,20161101,영업,,N,,,편의점,"경기도 평택시 포승읍 포승산단로13번길 9-57, 1층",경기도 평택시 포승읍 만호리 691-5번지,17961,36.9650775,126.8581714
평택시,씨유평택장당원룸점,20130513,영업,,N,,,편의점,경기도 평택시 탄현로1번길 28 (장당동),경기도 평택시 장당동 481-11번지,17783,37.0527655,127.0540897
평택시,씨유평택합정스카이점,20161021,영업,,N,,,편의점,경기도 평택시 통미로 20 (합정동),경기도 평택시 합정동 744-3번지,17908,36.9921349,127.0952523
평택시,씨유평택비전진우,20171215,영업,,N,,,편의점,"경기도 평택시 평택2로 127, 1층 (비전동)",경기도 평택시 비전동 793-1번지,17880,37.0005777,127.0955321
평택시,지에스25송탄독곡점,20170424,영업,,N,,,편의점,경기도 평택시 오좌동길 20-17 (독곡동),경기도 평택시 독곡동 273번지 외 1필지,17719,37.0860635,127.0648980
평택시,씨유평택갈원점,20160405,영업,,N,,,편의점,경기도 평택시 원칠원길 43 (칠원동),경기도 평택시 칠원동 34-2번지,17726,37.0305158,127.1008957
평택시,이마트24 평택포승점,20090616,영업,,N,,,편의점,경기도 평택시 포승읍 여술4길 2,경기도 평택시 포승읍 도곡리 1142-10번지 ,17955,36.9883810,126.8453895
평택시,세븐일레븐 평택고잔점,20141029,영업,,N,,,편의점,경기도 평택시 청북읍 청북중앙로 789,경기도 평택시 청북읍 고잔리 2-3번지 외1필지,17794,37.0654254,126.9078255
평택시,GS25포승도곡원룸점,20161201,영업,,N,,,편의점,"경기도 평택시 포승읍 여술4길 27, 1층",경기도 평택시 포승읍 도곡리 1130-16번지,17955,36.9902711,126.8437793
평택시,GS25편의점(서재자이점),20170214,영업,,N,,,편의점,"경기도 평택시 서재1길 55, 103호,104호 (동삭동)",경기도 평택시 동삭동 675-4번지 ,17848,37.0127744,127.1002549
평택시,씨유평택로드점,20150414,영업,,N,,,편의점,경기도 평택시 서탄면 발안로 1113,경기도 평택시 서탄면 수월암리 851-5번지 ,17703,37.1326442993,127.0239267885
평택시,세븐일레븐 토진점,20161114,영업,,N,,,편의점,"경기도 평택시 청북읍 청오로 334, 1층",경기도 평택시 청북읍 토진리 618-1번지 외1필지,17797,37.0312895,126.9659845
평택시,미니스톱평택효성점,20160527,영업,,N,,,편의점,"경기도 평택시 평남로 865, 상가동 104호 (비전동)",경기도 평택시 비전동 1089번지 효성백년가약 상가동 104호,17853,37.0003239,127.1081368
평택시,(안중동신점)세븐일레븐,20180528,영업,,N,,,편의점,"경기도 평택시 안중읍 안현로서7길 9, 상가동 1층 106호 (동신 사랑마을 아파트)",경기도 평택시 안중읍 현화리 840-1번지 동신 사랑마을 아파트,17943,36.9804677,126.9254636
평택시,지에스25포승포레점,20170621,영업,,N,,,편의점,"경기도 평택시 포승읍 여술1길 100, 1층 107호 (평택스마트빌포레)",경기도 평택시 포승읍 도곡리 1117-11번지 외2필지,17955,36.9897992,126.8413652
평택시,위드미평택지산중앙점,20160318,영업,,N,,,편의점,경기도 평택시 송탄로 373 (지산동),경기도 평택시 지산동 798-20번지,17761,37.0767862,127.0576145
평택시,지에스25송탄하늘채점,20170512,영업,,N,,,편의점,"경기도 평택시 추담로 58-78 (장안동, 평택장안마을코오롱하늘채상가1동 105호,106호)","경기도 평택시 장안동 619번지 평택장안마을코오롱하늘채상가1동 105호,106호 ",17731,37.0588883796,127.0790420840
평택시,세븐일레븐 평택성모병원점,20170105,영업,,N,,,편의점,"경기도 평택시 평택로 284, 1층 (세교동, 평택성모병원 편의점)","경기도 평택시 세교동 439-3번지 외5필지(439-8,439-10,439-11,439-12,439-15) ",17825,37.0083237131,127.0740929171
평택시,세븐일레븐평택서정7호점,20130723,영업,,N,,,편의점,"경기도 평택시 점촌로20번길 43, 1001호 (서정동, 로얄프라자)",경기도 평택시 서정동 903-3번지 로얄프라자 1001호,17778,37.0613156959,127.0561755200
평택시,지에스25평택서탄점,20170808,영업,,N,,,편의점,"경기도 평택시 서탄면 서탄로 297, 1층",경기도 평택시 서탄면 금암리 568번지 1층,17701,37.1091159,127.0325943
평택시,지에스25평택성모병원점,20160826,영업,,N,,,편의점,경기도 평택시 평택로 286 (세교동),경기도 평택시 세교동 439번지 ,17825,37.0087747162,127.0733068447
평택시,위드미평택청북점,20170309,영업,,N,,,편의점,"경기도 평택시 청북읍 안청로2길 33-17, 1층",경기도 평택시 청북읍 옥길리 1162-5번지,17808,37.0172704,126.9168525
평택시,GS청북신도시점,20160715,영업,,N,,,편의점,"경기도 평택시 청북읍 안청로2길 4, 102호",경기도 평택시 청북읍 옥길리 1165-1번지,17808,37.0167653,126.9160777
평택시,세븐일레븐 평택뉴코아점,20090813,영업,,N,,,편의점,"경기도 평택시 평택5로114번길 44 (비전동,(1층))",경기도 평택시 비전동 831-1번지 (1층) ,17885,36.9954366,127.1120618
평택시,씨유평택서정탄현점,20161114,영업,,N,,,편의점,"경기도 평택시 지장로7번길 109, 1동 (서정동)",경기도 평택시 서정동 830-1번지 외 1필지 1동 ,17772,37.0693176135,127.0550341740
평택시,씨유평택온누리점,20161213,영업,,N,,,편의점,"경기도 평택시 원평로39번길 65, 1층 (평택동)",경기도 평택시 평택동 137-2번지,17922,36.9875222,127.0816666
평택시,GS25평택한일점,20180911,영업,,N,,,편의점,"경기도 평택시 평남로 674, 101호 (비전동, 솔매마을 한일유앤아이)",경기도 평택시 비전동 923번지 솔매마을 한일유앤아이,17900,36.9926093,127.1096988
평택시,어묵김밥(어연산단점),20141126,영업,,N,,,편의점,경기도 평택시 청북읍 청북산단로 56,경기도 평택시 청북읍 어연리 895-8번지,17792,37.0514580,126.9761824
평택시,위드미안중희망점,20120103,영업,,N,,,편의점,경기도 평택시 안중읍 안중로18번길 55,경기도 평택시 안중읍 849-14번지,17940,36.9839642,126.9259654
평택시,세븐일레븐 포승석정점,20160708,영업,,N,,,편의점,경기도 평택시 포승읍 석정로 20,경기도 평택시 포승읍 석정리 1229-6번지,17814,36.9848525,126.8789133
평택시,세븐일레븐비젼중앙점,20151203,영업,,N,,,편의점,"경기도 평택시 어인남로8번길 10-14, 1층 (비전동)",경기도 평택시 비전동 747-21번지 1층,17898,36.9927451,127.0984770
평택시,지에스25송탄렉스빌점,20171221,영업,,N,,,편의점,"경기도 평택시 송탄로 385, 이한렉스빌플러스 115, 116호 (지산동)","경기도 평택시 지산동 781-9번지 이한렉스빌플러스 115, 116호",17761,37.0777595,127.0572778
평택시,지에스25송탄라이프점,20160527,영업,,N,,,편의점,경기도 평택시 지산로37번길 78 (지산동),경기도 평택시 지산동 992번지,17756,37.0823989,127.0594180
평택시,세븐일레븐평택청북삼계점,20170112,영업,,N,,,편의점,경기도 평택시 청북읍 청북중앙로 330,경기도 평택시 청북읍 삼계리 455-5번지 ,17800,37.0431829,126.9026375
평택시,지에스25칠괴산단점,20161024,영업,,N,,,편의점,"경기도 평택시 산단로 271, 101호 (칠괴동)",경기도 평택시 칠괴동 52-10번지 외 3필지(101호),17749,37.0345738,127.0969783
평택시,GS25메트로하임점,20161025,영업,,N,,,편의점,"경기도 평택시 포승읍 평택항로184번길 21-11, 101호 (평택메트로하임)",경기도 평택시 포승읍 만호리 575-10번지,17959,36.9766832,126.8439985
평택시,씨유평택내천점,20171013,영업,,N,,,편의점,경기도 평택시 서탄면 상내천길 3,경기도 평택시 서탄면 내천리 64-7번지,17700,37.1241756,127.0151136
평택시,세븐일레븐(송북시장),20180426,영업,,N,,,편의점,"경기도 평택시 지산로11번길 23, 1층 (지산동)",경기도 평택시 지산동 768-31번지 1층,17757,37.0802019,127.0561212
평택시,씨유포승휴게소점,20140402,영업,,N,,,편의점,,경기도 평택시 포승읍 도곡리 853번지 ,17964,36.9850510,126.8708259
평택시,미니스톱안중대로점,20130705,영업,,N,,,편의점,경기도 평택시 안중읍 서해로 1384-5,경기도 평택시 안중읍 용성리 83-1번지 외 3필지,17817,37.0162156,126.9457096
평택시,세븐일레븐 평택지산2호점,20030520,영업,,N,,,편의점,"경기도 평택시 송탄공원로 146 (지산동,아주상가 108,109,110)","경기도 평택시 지산동 1135번지 아주상가 108,109,110 ",17729,37.0776205714,127.0650036069
평택시,GS25 비전푸르지오점,20180906,영업,,N,,,편의점,"경기도 평택시 용죽2로 24, 101호 (용이동, 평택비전센트럴 푸르지오)",경기도 평택시 용이동 650번지 평택비전센트럴 푸르지오 101호,17870,36.9941655,127.1220241
평택시,미니스톱포승도곡점,20120430,영업,,N,,,편의점,"경기도 평택시 포승읍 불당길 3, 2동",경기도 평택시 포승읍 도곡리 852번지 외2필지 2동,17964,36.9856817,126.8708023
평택시,세븐일레븐평택지산코아루점,20160711,영업,,N,,,편의점,경기도 평택시 지산로 138 (지산동),경기도 평택시 지산동 580-4번지,17727,37.0811230,127.0698423
평택시,지에스25송탄장당점,20180221,영업,,N,,,편의점,"경기도 평택시 송탄로 72, 중앙 프라자 104호 (이충동)","경기도 평택시 이충동 611-1번지 중앙 프라자 103,104호",17785,37.0516833,127.0562587
평택시,씨유평택용이파크점,20150609,영업,,N,,,편의점,경기도 평택시 현신7길 19 (용이동),경기도 평택시 용이동 490-1번지 ,17866,36.9994157,127.1489383
평택시,씨유송탄신장점,20150317,영업,,N,,,편의점,경기도 평택시 신장로 34 (신장동),경기도 평택시 신장동 300-23번지 외2필지,17758,37.0792309,127.0509249
평택시,GS25합정공원점,20161207,영업,,N,,,편의점,경기도 평택시 조개터로26번길 1 (합정동),경기도 평택시 합정동 907-9번지,17904,36.9894980,127.1023931
평택시,지에스25송탄신장로점,20170612,영업,,N,,,편의점,"경기도 평택시 신장로 85, 지층 (신장동)",경기도 평택시 신장동 306-109번지 (지층) ,17750,37.0828719373,127.0492289939
평택시,이마트24평택용이원룸점,20170518,영업,,N,,,편의점,"경기도 평택시 현신7길 12, 1층 (용이동)",경기도 평택시 용이동 487-13번지 ,17866,36.9999372886,127.1498043512
평택시,세븐일레븐평택원평2로점,20170525,영업,,N,,,편의점,"경기도 평택시 원평2로27번길 1, 1층 (평택동)",경기도 평택시 평택동 104-9번지,17921,36.9904417,127.0816472
평택시,GS25평택원정점,20170531,영업,,N,,,편의점,"경기도 평택시 포승읍 포승원정길 41, 1층",경기도 평택시 포승읍 원정리 391-27번지,17949,36.9956558,126.8410832
평택시,지에스25서정스마트점,20160407,영업,,N,,,편의점,"경기도 평택시 정암로 42, 107호 (이충동, 서정스마트빌듀오1차)",경기도 평택시 이충동 456-1번지 외1필지(서정스마트빌듀오1차) 107호,17783,37.0564850,127.0581733
평택시,씨유평택황금점,20141106,영업,,N,,,편의점,경기도 평택시 송탄2로9번길 61 (신장동),경기도 평택시 신장동 252-17번지,17765,37.0740928,127.0558920
평택시,위드미고덕삼성점,20160205,영업,,N,,,편의점,"경기도 평택시 지제로 133, 1층 (지제동)",경기도 평택시 지제동 891-1번지 외 1필지(896),17823,37.0212447,127.0576758
평택시,지에스25송탄대로점,20180626,영업,,N,,,편의점,"경기도 평택시 관광특구로 18, 1층 (서정동)",경기도 평택시 서정동 846-1번지 ,17774,37.0665937999,127.0606768665
평택시,지에스25송탄보건소점,20170512,영업,,N,,,편의점,경기도 평택시 서정로 296 (서정동),경기도 평택시 서정동 1103-3번지,17733,37.0649871,127.0661401
평택시,씨유평택굿모닝병원점,20170901,영업,,N,,,편의점,"경기도 평택시 중앙로 338, 신관동 지1층 (합정동, 굿모닝병원)",경기도 평택시 합정동 883번지,17874,36.9905537,127.1204683
평택시,씨유평택갈곶대로점,20130808,영업,,N,,,편의점,경기도 평택시 진위면 엘지로 68,경기도 평택시 진위면 갈곶리 247-11번지 외1필지,17708,37.1245610,127.0728963
평택시,미니스톱평택원정점,20180223,영업,,N,,,편의점,경기도 평택시 포승읍 평택항로 492,경기도 평택시 포승읍 원정리 478-8번지,17952,36.9932369,126.8447729
평택시,GS25청북서로,20180806,영업,,N,,,편의점,"경기도 평택시 청북읍 청북서로 302, 제1동 1층",경기도 평택시 청북읍 고렴리 824-2번지,17794,37.0579043,126.9237997
평택시,GS25평택현촌점,20170904,영업,,N,,,편의점,"경기도 평택시 현촌5길 16-13, 1층 (용이동)",경기도 평택시 용이동 604-4번지,17869,36.9967415,127.1316667
평택시,지에스25평택지산점,20161017,영업,,N,,,편의점,"경기도 평택시 지산로20번길 22, 1동 (지산동)",경기도 평택시 지산동 780-5번지 1동,17761,37.0780660,127.0568957
평택시,미니스톱 송화원룸점,20131011,영업,,N,,,편의점,"경기도 평택시 팽성읍 송화택지로25번길 24, 1동 1층",경기도 평택시 팽성읍 송화리 781-1번지 1동 ,17989,36.9636393112,127.0575671451
평택시,CU평택합정대로점,20121214,영업,,N,,,편의점,경기도 평택시 평택4로 40 (합정동),경기도 평택시 합정동 763-15번지,17905,36.9914638,127.1006434
평택시,미니스톱안정순환로점,20170926,영업,,N,,,편의점,"경기도 평택시 팽성읍 안정순환로 240, 101호,102호,103호","경기도 평택시 팽성읍 안정리 31-5번지 외2필지(31-6,32-5) ",17983,36.9613633,127.0486162
평택시,CU팽성남산길점,20160930,영업,,N,,,편의점,"경기도 평택시 팽성읍 송화택지로 150, 103호",경기도 평택시 팽성읍 남산리 98-70번지,17995,36.9635003,127.0653711
평택시,세븐일레븐(평택역점),20120214,영업,,N,,,편의점,"경기도 평택시 평택로57번길 3, 나동 11호 (평택동, 평택아케이드)",경기도 평택시 평택동 55-7번지 ,17917,36.9921508276,127.0859400651
평택시,GS25평택계양로점,20161117,영업,,N,,,편의점,"경기도 평택시 팽성읍 본정2길 2, 1층",경기도 평택시 팽성읍 본정리 17-7번지 ,17979,36.9493604,127.0118410
평택시,미니스톱서정인사이드점,20161013,영업,,N,,,편의점,경기도 평택시 송탄2로 47 (서정동),경기도 평택시 서정동 20-20번지 ,17765,37.0724244,127.0589270
평택시,미니스톱송탄서해점,20030725,영업,,N,,,편의점,경기도 평택시 점촌1로58번길 30 (서정동),경기도 평택시 서정동 871번지 ,17777,37.0657037098,127.0565046652
평택시,세븐일레븐 평택서정점,20030519,영업,,N,,,편의점,경기도 평택시 이충로100번길 22 (서정동),경기도 평택시 서정동 1106-3번지 ,17733,37.0640948372,127.0665891932
평택시,씨유청북풍림점,20170616,영업,,N,,,편의점,"경기도 평택시 청북읍 안청로4길 33, 상가동 104,105호 (청북풍림아이원)",경기도 평택시 청북읍 옥길리 1144번지,17801,37.0233450,126.9186886
평택시,씨유송탄송일점,20150609,영업,,N,,,편의점,경기도 평택시 서정로 252 (서정동),경기도 평택시 서정동 851-7번지 ,17776,37.0654581,127.0612269
평택시,씨유송탄장당마을점,20150416,영업,,N,,,편의점,"경기도 평택시 탄현로1번길 77, 상가동 101호 (장당동, 효명@)",경기도 평택시 장당동 473-1번지 효명@ 상가동 101호,17784,37.0506298,127.0543918
평택시,씨유포승2공단점,20171124,영업,,N,,,편의점,경기도 평택시 포승읍 포승산단로13번길 9,경기도 평택시 포승읍 만호리 690-5번지,17961,36.9649956,126.8575315
평택시,GS25진위서로점,20180813,영업,,N,,,편의점,"경기도 평택시 진위면 진위서로 92, 1층",경기도 평택시 진위면 견산리 440-2번지 1층,17714,37.1073418,127.0731954
평택시,세븐일레븐평택이충폭포점,20160923,영업,,N,,,편의점,"경기도 평택시 이충로35번길 28, 102호 (이충동, 대영프라자)",경기도 평택시 이충동 665-3번지 대영프라자 102호,17735,37.0591844,127.0659217
평택시,세븐일레븐송탄클래시아,20170623,영업,,N,,,편의점,"경기도 평택시 탄현로 261, 108호 (신장동, 평택송탄역클래시아)",경기도 평택시 신장동 243-3번지 외 6필지(평택송탄역클래시아) 108호,17761,37.0759043,127.0549487
평택시,GS25 소사벌유보라점,20170120,영업,,N,,,편의점,"경기도 평택시 비전2로 317, 222동 103,104호 (죽백동, 평택소사벌반도유보라이이비파크)",경기도 평택시 죽백동 720번지,17857,37.0101609,127.1110604
평택시,GS25세교현대점,20180523,영업,,N,,,편의점,"경기도 평택시 세교6로 45, 220동 110호 (세교동, 힐스테이트 평택2차)",경기도 평택시 세교동 0번지 힐스테이트 평택2차,17842,37.0108831,127.0872862
평택시,GS25송탄우림점,20150918,영업,,N,,,편의점,"경기도 평택시 방여울로 13 (가재동, 상가2)",경기도 평택시 가재동 141-1번지 외 1필지(상가2),17742,37.0387632,127.0855861
평택시,GS25평택명품점,20161230,영업,,N,,,편의점,"경기도 평택시 경기대로 637-1, B동 1층 (세교동)",경기도 평택시 세교동 432-78번지,17825,37.0077180,127.0772045
평택시,GS25평택스마트점,20170328,영업,,N,,,편의점,"경기도 평택시 포승읍 평택항로184번길 7, 104호 (스마트빌듀오1차)",경기도 평택시 포승읍 만호리 574-5번지,17959,36.9755470,126.8433607
평택시,씨유한국복지대학교점,20180403,영업,,N,,,편의점,"경기도 평택시 삼남로 283, 한국복지대학교 1동본관동 (장안동)",경기도 평택시 장안동 5-3번지 한국복지대학교(1층) 1동본관동 ,17738,37.0522092124,127.0949990688
평택시,세븐일레븐평택센트럴자이점,20181107,영업,,N,,,편의점,"경기도 평택시 상서재로 80, 516동 1층 109호 (동삭동)",경기도 평택시 동삭동 818-4번지 ,17845,37.0208355,127.1043893
평택시,미니스톱 포승중앙점,20170929,영업,,N,,,편의점,"경기도 평택시 포승읍 여술2길 12, 1층",경기도 평택시 포승읍 도곡리 1156-1번지 1층,17955,36.9865438,126.8461908
평택시,씨유청북한내들점,20181112,영업,,N,,,편의점,"경기도 평택시 청북읍 안청로1길 75, 상가동 104호 (유승한내들)",경기도 평택시 청북읍 옥길리 1094번지 유승한내들 ,17803,37.0184904,126.9096369
